date,askclose
2020-07-07 21:00:00,1.12745
2020-07-08 21:00:00,1.13306
2020-07-09 21:00:00,1.12853
2020-07-10 21:00:00,1.13017
2020-07-12 21:00:00,1.13076
2020-07-13 21:00:00,1.13448
2020-07-14 21:00:00,1.14
2020-07-15 21:00:00,1.14121
2020-07-16 21:00:00,1.1384
2020-07-17 21:00:00,1.14296
2020-07-19 21:00:00,1.14197
2020-07-20 21:00:00,1.1448
2020-07-21 21:00:00,1.15273
2020-07-22 21:00:00,1.15701
2020-07-23 21:00:00,1.15965
2020-07-24 21:00:00,1.16586
2020-07-26 21:00:00,1.16453
2020-07-27 21:00:00,1.1752
2020-07-28 21:00:00,1.17165
2020-07-29 21:00:00,1.1792
2020-07-30 21:00:00,1.18476
2020-07-31 21:00:00,1.17826
2020-08-02 21:00:00,1.17775
2020-08-03 21:00:00,1.17625
2020-08-04 21:00:00,1.18032
2020-08-05 21:00:00,1.18635
2020-08-06 21:00:00,1.18772
2020-08-07 21:00:00,1.17877
2020-08-09 21:00:00,1.17935
2020-08-10 21:00:00,1.1739
2020-08-11 21:00:00,1.17402
2020-08-12 21:00:00,1.17848
2020-08-13 21:00:00,1.18137
2020-08-14 21:00:00,1.1845
2020-08-16 21:00:00,1.18445
2020-08-17 21:00:00,1.18707
2020-08-18 21:00:00,1.19319
2020-08-19 21:00:00,1.18404
2020-08-20 21:00:00,1.18611
2020-08-21 21:00:00,1.17983
2020-08-23 21:00:00,1.17983
2020-08-24 21:00:00,1.17884
2020-08-25 21:00:00,1.18352
2020-08-26 21:00:00,1.18307
2020-08-27 21:00:00,1.18231
2020-08-28 21:00:00,1.19073
2020-08-30 21:00:00,1.19078
2020-08-31 21:00:00,1.19371
2020-09-01 21:00:00,1.19123
2020-09-02 21:00:00,1.18559
2020-09-03 21:00:00,1.18521
2020-09-04 21:00:00,1.18409
2020-09-06 21:00:00,1.18482
2020-09-07 21:00:00,1.18168
2020-09-08 21:00:00,1.17819
2020-09-09 21:00:00,1.18036
2020-09-10 21:00:00,1.1816
2020-09-11 21:00:00,1.18481
2020-09-13 21:00:00,1.18373
2020-09-14 21:00:00,1.18683
2020-09-15 21:00:00,1.1847
2020-09-16 21:00:00,1.18165
2020-09-17 21:00:00,1.18491
2020-09-18 21:00:00,1.18428
2020-09-20 21:00:00,1.18442
2020-09-21 21:00:00,1.17714
2020-09-22 21:00:00,1.17088
2020-09-23 21:00:00,1.16607
2020-09-24 21:00:00,1.16759
2020-09-25 21:00:00,1.16334
2020-09-27 21:00:00,1.16302
2020-09-28 21:00:00,1.16691
2020-09-29 21:00:00,1.17444
2020-09-30 21:00:00,1.17218
2020-10-01 21:00:00,1.17516
2020-10-02 21:00:00,1.17189
2020-10-04 21:00:00,1.17159
2020-10-05 21:00:00,1.17841
2020-10-06 21:00:00,1.17353
2020-10-07 21:00:00,1.17664
2020-10-08 21:00:00,1.17616
2020-10-09 21:00:00,1.18322
2020-10-11 21:00:00,1.18146
2020-10-12 21:00:00,1.18144
2020-10-13 21:00:00,1.17485
2020-10-14 21:00:00,1.17461
2020-10-15 21:00:00,1.17083
2020-10-16 21:00:00,1.17199
2020-10-18 21:00:00,1.17245
2020-10-19 21:00:00,1.17709
2020-10-20 21:00:00,1.18237
2020-10-21 21:00:00,1.18646
2020-10-22 21:00:00,1.18186
2020-10-23 21:00:00,1.18627
2020-10-25 21:00:00,1.18576
2020-10-26 21:00:00,1.18115
2020-10-27 21:00:00,1.17965
2020-10-28 21:00:00,1.17472
2020-10-29 21:00:00,1.16755
2020-10-30 21:00:00,1.16492
2020-11-01 22:00:00,1.16531
2020-11-02 22:00:00,1.16427
2020-11-03 22:00:00,1.17202
2020-11-04 22:00:00,1.173
2020-11-05 22:00:00,1.183
2020-11-06 22:00:00,1.1876
2020-11-08 22:00:00,1.18914
2020-11-09 22:00:00,1.18134
2020-11-10 22:00:00,1.18172
2020-11-11 22:00:00,1.17777
2020-11-12 22:00:00,1.18094
2020-11-13 22:00:00,1.18357
2020-11-15 22:00:00,1.18448
2020-11-16 22:00:00,1.1854
2020-11-17 22:00:00,1.1864
2020-11-18 22:00:00,1.18545
2020-11-19 22:00:00,1.18772
2020-11-20 22:00:00,1.18579
